-2.603955566883087158e-03 -9.160125628113746643e-03 -2.022922039031982422e-02 

-2.166062593460083008e-03 -9.516340680420398712e-03 -2.081099897623062134e-02 

-1.218389719724655151e-03 -1.000716723501682281e-02 -2.216072008013725281e-02 

1.029267907142639160e-03 -1.034053973853588104e-02 -2.555143833160400391e-02 

1.902349293231964111e-03 -1.079669967293739319e-02 -2.682254463434219360e-02 

2.045854926109313965e-03 -1.163281314074993134e-02 -2.689024806022644043e-02 

2.451114356517791748e-03 -1.149437390267848969e-02 -2.763348445296287537e-02 

2.368327230215072632e-03 -1.233236677944660187e-02 -2.733866870403289795e-02 

2.465676516294479370e-03 -1.273573562502861023e-02 -2.745453268289566040e-02 

2.735756337642669678e-03 -1.275507174432277679e-02 -2.800229191780090332e-02 

2.896547317504882812e-03 1.176699809730052948e-02 1.088019460439682007e-02 

2.365224063396453857e-03 1.236858963966369629e-02 1.053880900144577026e-02 

1.469209790229797363e-03 1.419256255030632019e-02 9.960129857063293457e-03 

1.855805516242980957e-03 1.378438714891672134e-02 9.535044431686401367e-03 

1.954488456249237061e-03 1.448883768171072006e-02 8.666329085826873779e-03 

1.477032899856567383e-03 1.663710176944732666e-02 7.260970771312713623e-03 

1.907713711261749268e-03 1.631680876016616821e-02 7.247835397720336914e-03 

1.534998416900634766e-03 1.835165731608867645e-02 7.038734853267669678e-03 

2.028360962867736816e-03 1.837800815701484680e-02 7.446549832820892334e-03 

2.138108015060424805e-03 2.094879746437072754e-02 7.048822939395904541e-03 

-8.677244186401367188e-04 -2.253623679280281067e-04 -2.143271267414093018e-03 

-3.379955887794494629e-04 2.378267236053943634e-04 -1.584373414516448975e-03 

8.553043007850646973e-04 1.292146276682615280e-03 -8.994340896606445312e-05 

2.818062901496887207e-03 3.047143574804067612e-03 2.501495182514190674e-03 

3.566689789295196533e-03 3.702792339026927948e-03 3.397740423679351807e-03 

3.962583839893341064e-03 4.043863154947757721e-03 3.805205225944519043e-03 

4.250496625900268555e-03 4.290525335818529129e-03 4.057608544826507568e-03 

4.506878554821014404e-03 4.513931460678577423e-03 4.255011677742004395e-03 

4.768699407577514648e-03 4.750178661197423935e-03 4.445277154445648193e-03 

5.071744322776794434e-03 5.034221336245536804e-03 4.660993814468383789e-03 

-2.766326069831848145e-04 7.441731169819831848e-03 9.564474225044250488e-03 

-1.323595643043518066e-05 7.840105332434177399e-03 9.960144758224487305e-03 

1.122575253248214722e-03 7.264366373419761658e-03 8.687682449817657471e-03 

3.490012139081954956e-03 6.328040733933448792e-03 5.995564162731170654e-03 

4.476599395275115967e-03 5.780385807156562805e-03 4.881314933300018311e-03 

4.492163658142089844e-03 5.242627114057540894e-03 4.524625837802886963e-03 

4.524923861026763916e-03 4.642348736524581909e-03 4.239358007907867432e-03 

4.499487578868865967e-03 3.936739638447761536e-03 4.037566483020782471e-03 

4.520587623119354248e-03 3.197554498910903931e-03 3.869026899337768555e-03 

4.337802529335021973e-03 2.103298902511596680e-03 3.780640661716461182e-03 

2.280242741107940674e-03 -6.754233501851558685e-03 1.473723724484443665e-02 

1.803390681743621826e-03 -7.269226945936679840e-03 1.447403430938720703e-02 

1.546233892440795898e-03 -7.965055294334888458e-03 1.416202634572982788e-02 

1.557067036628723145e-03 -8.956208825111389160e-03 1.366141065955162048e-02 

1.353319734334945679e-03 -1.088462956249713898e-02 1.298950240015983582e-02 

1.847248524427413940e-03 -1.334123220294713974e-02 1.146714761853218079e-02 

1.533757895231246948e-03 -1.482033263891935349e-02 1.052580773830413818e-02 

1.544207334518432617e-03 -1.553964894264936447e-02 9.496588259935379028e-03 

