-7.846711158752441406e+00 5.248613357543945312e+00 

-7.850873947143554688e+00 5.241672515869140625e+00 

-7.861201286315917969e+00 5.240640163421630859e+00 

-7.884235382080078125e+00 5.250177383422851562e+00 

-7.892792224884033203e+00 5.251091003417968750e+00 

-7.897337913513183594e+00 5.248168945312500000e+00 

-7.897769927978515625e+00 5.244605541229248047e+00 

-7.899842262268066406e+00 5.239589214324951172e+00 

-7.900267124176025391e+00 5.234139919281005859e+00 

-7.899507999420166016e+00 5.227797985076904297e+00 

-7.769484996795654297e+00 5.876074314117431641e+00 

-7.774425029754638672e+00 5.912531852722167969e+00 

-7.777819156646728516e+00 5.954946517944335938e+00 

-7.784387111663818359e+00 5.989744186401367188e+00 

-7.788881301879882812e+00 6.030414104461669922e+00 

-7.794996738433837891e+00 6.101768970489501953e+00 

-7.802289962768554688e+00 6.136342048645019531e+00 

-7.805859088897705078e+00 6.174064159393310547e+00 

-7.815584182739257812e+00 6.216690540313720703e+00 

-7.821053981781005859e+00 6.263472557067871094e+00 

-7.972846508026123047e+00 7.061032295227050781e+00 

-7.982048511505126953e+00 7.115859508514404297e+00 

-8.002311706542968750e+00 7.241317749023437500e+00 

-8.036982536315917969e+00 7.462125778198242188e+00 

-8.050012588500976562e+00 7.555231571197509766e+00 

-8.057962417602539062e+00 7.616160869598388672e+00 

-8.064785003662109375e+00 7.672166824340820312e+00 

-8.071867942810058594e+00 7.733931541442871094e+00 

-8.080164909362792969e+00 7.809590339660644531e+00 

-8.090658187866210938e+00 7.909425258636474609e+00 

-8.010988235473632812e+00 6.099951267242431641e+00 

-8.021743774414062500e+00 6.144114494323730469e+00 

-8.037857055664062500e+00 6.239042282104492188e+00 

-8.070258140563964844e+00 6.433024883270263672e+00 

-8.084347724914550781e+00 6.528270721435546875e+00 

-8.090444564819335938e+00 6.574416637420654297e+00 

-8.097023963928222656e+00 6.626196861267089844e+00 

-8.103938102722167969e+00 6.683889865875244141e+00 

-8.111865043640136719e+00 6.753219604492187500e+00 

-8.120807647705078125e+00 6.838400840759277344e+00 

-7.468163013458251953e+00 2.531378507614135742e+00 

-7.471992015838623047e+00 2.552588701248168945e+00 

-7.475850582122802734e+00 2.570951938629150391e+00 

-7.480021476745605469e+00 2.587633609771728516e+00 

-7.487099647521972656e+00 2.615701675415039062e+00 

-7.496287822723388672e+00 2.652479171752929688e+00 

-7.504168510437011719e+00 2.698979377746582031e+00 

-7.510424613952636719e+00 2.739358663558959961e+00 

-7.516831874847412109e+00 2.785414695739746094e+00 

-7.522444725036621094e+00 2.822461843490600586e+00 

-7.951495647430419922e+00 5.564712524414062500e+00 

-7.956737518310546875e+00 5.579603672027587891e+00 

-7.965293884277343750e+00 5.600922107696533203e+00 

-7.985419750213623047e+00 5.641139030456542969e+00 

-7.999377250671386719e+00 5.680949687957763672e+00 

-8.008316040039062500e+00 5.703170299530029297e+00 

-8.013562202453613281e+00 5.725306510925292969e+00 

-8.016856193542480469e+00 5.735960006713867188e+00 

-8.022012710571289062e+00 5.748585224151611328e+00 

-8.023786544799804688e+00 5.732076168060302734e+00 

-7.963331699371337891e+00 7.563742637634277344e+00 

-7.968678474426269531e+00 7.600197315216064453e+00 

-7.980010032653808594e+00 7.680479049682617188e+00 

-8.003190994262695312e+00 7.852272033691406250e+00 

-8.012368202209472656e+00 7.928775787353515625e+00 

-8.017127037048339844e+00 7.969566345214843750e+00 

-8.020234107971191406e+00 7.997326374053955078e+00 

-8.023063659667968750e+00 8.022614479064941406e+00 

-8.025506019592285156e+00 8.045002937316894531e+00 

-8.028856277465820312e+00 8.075499534606933594e+00 

-8.226933479309082031e+00 8.937021255493164062e+00 

-8.228401184082031250e+00 8.935149192810058594e+00 

-8.230519294738769531e+00 8.936764717102050781e+00 

-8.233726501464843750e+00 8.942337989807128906e+00 

-8.238942146301269531e+00 8.954318046569824219e+00 

-8.249434471130371094e+00 8.979655265808105469e+00 

-8.251307487487792969e+00 8.984943389892578125e+00 

-8.250156402587890625e+00 8.982203483581542969e+00 

-8.248142242431640625e+00 8.979067802429199219e+00 

-8.250609397888183594e+00 8.984379768371582031e+00 

-8.050971984863281250e+00 9.107222557067871094e+00 

-8.055467605590820312e+00 9.138669967651367188e+00 

-8.061513900756835938e+00 9.180834770202636719e+00 

-8.070302009582519531e+00 9.243481636047363281e+00 

-8.085063934326171875e+00 9.350469589233398438e+00 

-8.111156463623046875e+00 9.542575836181640625e+00 

-8.127388000488281250e+00 9.684807777404785156e+00 

-8.135229110717773438e+00 9.755774497985839844e+00 

-8.139321327209472656e+00 9.814551353454589844e+00 

-8.144464492797851562e+00 9.850290298461914062e+00 

-8.172315597534179688e+00 8.159573554992675781e+00 

-8.174912452697753906e+00 8.173336029052734375e+00 

-8.178336143493652344e+00 8.192830085754394531e+00 

-8.183060646057128906e+00 8.221260070800781250e+00 

-8.186230659484863281e+00 8.240721702575683594e+00 

-8.189810752868652344e+00 8.263808250427246094e+00 

-8.195100784301757812e+00 8.300076484680175781e+00 

-8.203420639038085938e+00 8.353474617004394531e+00 

-8.204792022705078125e+00 8.366068840026855469e+00 

-8.205218315124511719e+00 8.366291046142578125e+00 

-8.041731834411621094e+00 7.018626689910888672e+00 

-8.046343803405761719e+00 7.024831295013427734e+00 

-8.056181907653808594e+00 7.042998790740966797e+00 

-8.070870399475097656e+00 7.079986095428466797e+00 

-8.077999114990234375e+00 7.107294082641601562e+00 

-8.083203315734863281e+00 7.131209373474121094e+00 

-8.086462974548339844e+00 7.147699832916259766e+00 

-8.089686393737792969e+00 7.162282466888427734e+00 

-8.089811325073242188e+00 7.149630546569824219e+00 

-8.089206695556640625e+00 7.138215541839599609e+00 

-7.589375019073486328e+00 6.281044483184814453e+00 

-7.594692230224609375e+00 6.316321849822998047e+00 

-7.603121757507324219e+00 6.375317096710205078e+00 

-7.606571197509765625e+00 6.402525424957275391e+00 

-7.616333961486816406e+00 6.448335170745849609e+00 

-7.622454643249511719e+00 6.535983562469482422e+00 

-7.626960754394531250e+00 6.565841197967529297e+00 

-7.630520820617675781e+00 6.596435070037841797e+00 

-7.634924888610839844e+00 6.634053707122802734e+00 

-7.635347366333007812e+00 6.637166500091552734e+00 

-7.607426166534423828e+00 6.612620830535888672e+00 

-7.609914302825927734e+00 6.646450996398925781e+00 

