-1.806065440177917480e-03 -7.659722119569778442e-03 -1.967460662126541138e-02 

-1.669518649578094482e-03 -7.867206819355487823e-03 -2.010662108659744263e-02 

-1.541275531053543091e-03 -8.064808323979377747e-03 -2.050644904375076294e-02 

-1.420151442289352417e-03 -8.251342922449111938e-03 -2.087453007698059082e-02 

-1.306191086769104004e-03 -8.427876047790050507e-03 -2.121518552303314209e-02 

-1.198451966047286987e-03 -8.595380932092666626e-03 -2.153161168098449707e-02 

-1.096714287996292114e-03 -8.755080401897430420e-03 -2.182619273662567139e-02 

-1.000318676233291626e-03 -8.907440118491649628e-03 -2.210187911987304688e-02 

-9.088143706321716309e-04 -9.052812121808528900e-03 -2.235982567071914673e-02 

-8.223056793212890625e-04 -9.192232042551040649e-03 -2.260246872901916504e-02 

