-7.863503932952880859e+00 5.346662998199462891e+00 

-7.864826202392578125e+00 5.343880176544189453e+00 

-7.865999221801757812e+00 5.340641975402832031e+00 

-7.867041110992431641e+00 5.337469100952148438e+00 

-7.867977142333984375e+00 5.334285259246826172e+00 

-7.868823528289794922e+00 5.331094741821289062e+00 

-7.869606018066406250e+00 5.328023433685302734e+00 

-7.870318889617919922e+00 5.324881553649902344e+00 

-7.870969295501708984e+00 5.321881771087646484e+00 

-7.871554374694824219e+00 5.318957328796386719e+00 

