-2.240266650915145874e-03 -8.710014633834362030e-03 -2.085746824741363525e-02 

-2.066995948553085327e-03 -8.923416025936603546e-03 -2.130556479096412659e-02 

-1.912355422973632812e-03 -9.135749191045761108e-03 -2.170908451080322266e-02 

-1.763261854648590088e-03 -9.329586289823055267e-03 -2.208485081791877747e-02 

-1.621775329113006592e-03 -9.508728981018066406e-03 -2.243628352880477905e-02 

-1.496013253927230835e-03 -9.690394625067710876e-03 -2.275151014328002930e-02 

-1.372616738080978394e-03 -9.853600524365901947e-03 -2.305209636688232422e-02 

-1.254770904779434204e-03 -1.000881940126419067e-02 -2.333281934261322021e-02 

-1.147404313087463379e-03 -1.015986967831850052e-02 -2.359177917242050171e-02 

-1.044321805238723755e-03 -1.030342094600200653e-02 -2.383740991353988647e-02 

