-1.528330230712890625e+01 -9.187720298767089844e+00 -8.800348281860351562e+00 -8.427783012390136719e+00 5.667372226715087891e+00 7.386708259582519531e+00 9.528024673461914062e+00 1.490127563476562500e+01 
-1.528246212005615234e+01 -9.230791091918945312e+00 -8.837658882141113281e+00 -8.348162651062011719e+00 6.020234584808349609e+00 7.405286312103271484e+00 8.835029602050781250e+00 1.311631870269775391e+01 
-1.539998245239257812e+01 -9.389632225036621094e+00 -9.022522926330566406e+00 -8.496462821960449219e+00 7.303345203399658203e+00 1.135903453826904297e+01 1.501022815704345703e+01 1.949068260192871094e+01 
-1.535165500640869141e+01 -9.212704658508300781e+00 -8.878623008728027344e+00 -8.612754821777343750e+00 6.372519969940185547e+00 8.236564636230468750e+00 1.098618030548095703e+01 1.493920612335205078e+01 
-1.522793102264404297e+01 -9.451665878295898438e+00 -8.592346191406250000e+00 -7.997327327728271484e+00 2.805675506591796875e+00 6.142952919006347656e+00 9.750665664672851562e+00 1.316233253479003906e+01 
-1.531968498229980469e+01 -9.183467864990234375e+00 -8.846989631652832031e+00 -8.548465728759765625e+00 5.899798870086669922e+00 8.446894645690917969e+00 9.961918830871582031e+00 1.441585922241210938e+01 
-1.538935375213623047e+01 -9.266997337341308594e+00 -9.118358612060546875e+00 -8.502902984619140625e+00 7.748793125152587891e+00 1.158207225799560547e+01 1.347963523864746094e+01 1.929714393615722656e+01 
-1.537327861785888672e+01 -9.085366249084472656e+00 -8.935533523559570312e+00 -8.836914062500000000e+00 9.174537658691406250e+00 9.958010673522949219e+00 1.080732345581054688e+01 1.737745285034179688e+01 
-1.541220188140869141e+01 -9.460587501525878906e+00 -8.987387657165527344e+00 -8.567088127136230469e+00 9.253576278686523438e+00 1.192595481872558594e+01 1.672268676757812500e+01 2.198577308654785156e+01 
-1.536366176605224609e+01 -9.069765090942382812e+00 -8.933603286743164062e+00 -8.794843673706054688e+00 8.373287200927734375e+00 9.253195762634277344e+00 1.020827865600585938e+01 1.565133666992187500e+01 
-1.535858058929443359e+01 -9.259236335754394531e+00 -8.874537467956542969e+00 -8.623165130615234375e+00 7.327209472656250000e+00 9.178515434265136719e+00 1.218943309783935547e+01 1.720884895324707031e+01 
