-5.048917531967163086e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.172934353351593018e-01 -3.172934353351593018e-01 -3.172934353351593018e-01 -4.813897609710693359e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.493545323610305786e-01 1.493545323610305786e-01 1.493545323610305786e-01 -2.083857655525207520e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 -1.493545323610305786e-01 1.493545323610305786e-01 -1.493545323610305786e-01 2.083857655525207520e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -1.493545323610305786e-01 -1.493545323610305786e-01 1.493545323610305786e-01 2.083857655525207520e-01 -3.172951936721801758e-01 -1.493545323610305786e-01 -1.493545323610305786e-01 -1.493545323610305786e-01 -2.386005371809005737e-01 -8.487211167812347412e-02 -8.487211167812347412e-02 -1.362031847238540649e-01 -3.172951936721801758e-01 1.493545323610305786e-01 1.493545323610305786e-01 -1.493545323610305786e-01 -8.487211167812347412e-02 -2.386005371809005737e-01 -8.487211167812347412e-02 -1.362031847238540649e-01 -3.172951936721801758e-01 1.493545323610305786e-01 -1.493545323610305786e-01 1.493545323610305786e-01 -8.487211167812347412e-02 -8.487211167812347412e-02 -2.386005371809005737e-01 -1.362031847238540649e-01 -4.808883666992187500e-01 -2.083857655525207520e-01 2.083857655525207520e-01 2.083857655525207520e-01 -1.362031847238540649e-01 -1.362031847238540649e-01 -1.362031847238540649e-01 -2.386005371809005737e-01 

-5.048917531967163086e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.132659792900085449e-01 -3.132001161575317383e-01 -3.128044605255126953e-01 -4.727834761142730713e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.475259810686111450e-01 1.475158631801605225e-01 1.474554538726806641e-01 -2.039298117160797119e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 -1.475259810686111450e-01 1.475158631801605225e-01 -1.474554538726806641e-01 2.039298117160797119e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -1.475259810686111450e-01 -1.475158631801605225e-01 1.474554538726806641e-01 2.039298117160797119e-01 -3.132739365100860596e-01 -1.475259810686111450e-01 -1.475259810686111450e-01 -1.475259810686111450e-01 -2.386005371809005737e-01 -8.481286466121673584e-02 -8.463501185178756714e-02 -1.363754868507385254e-01 -3.132076859474182129e-01 1.475158631801605225e-01 1.475158631801605225e-01 -1.475158631801605225e-01 -8.481242507696151733e-02 -2.386005371809005737e-01 -8.460465073585510254e-02 -1.363400518894195557e-01 -3.128097355365753174e-01 1.474554538726806641e-01 -1.474554538726806641e-01 1.474554538726806641e-01 -8.463235944509506226e-02 -8.460241556167602539e-02 -2.386005371809005737e-01 -1.361296623945236206e-01 -4.727356433868408203e-01 -2.039298117160797119e-01 2.039298117160797119e-01 2.039298117160797119e-01 -1.363794952630996704e-01 -1.363446712493896484e-01 -1.361372470855712891e-01 -2.386005371809005737e-01 

-5.048917531967163086e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.208275139331817627e-01 -3.650819361209869385e-01 -3.414278924465179443e-01 -5.201010107994079590e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.584186404943466187e-01 1.635060608386993408e-01 1.613484621047973633e-01 -2.203186601400375366e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 -1.584186404943466187e-01 1.635060608386993408e-01 -1.613484621047973633e-01 2.203186601400375366e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -1.584186404943466187e-01 -1.635060608386993408e-01 1.613484621047973633e-01 2.203186601400375366e-01 -3.208255171775817871e-01 -1.584186404943466187e-01 -1.584186404943466187e-01 -1.584186404943466187e-01 -2.386005371809005737e-01 -8.588579297065734863e-02 -7.601223886013031006e-02 -1.254460215568542480e-01 -3.650817573070526123e-01 1.635060608386993408e-01 1.635060608386993408e-01 -1.635060608386993408e-01 -8.588580787181854248e-02 -2.386005371809005737e-01 -9.437141567468643188e-02 -1.471652388572692871e-01 -3.414232730865478516e-01 1.613484621047973633e-01 -1.613484621047973633e-01 1.613484621047973633e-01 -7.601261883974075317e-02 -9.437146782875061035e-02 -2.386005371809005737e-01 -1.348547786474227905e-01 -5.206494927406311035e-01 -2.203186601400375366e-01 2.203186601400375366e-01 2.203186601400375366e-01 -1.254467219114303589e-01 -1.471653431653976440e-01 -1.348548531532287598e-01 -2.386005371809005737e-01 

-5.048917531967163086e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.186969161033630371e-01 -3.640931546688079834e-01 -3.404912054538726807e-01 -5.186750888824462891e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.577316820621490479e-01 1.631055623292922974e-01 1.609010249376296997e-01 -2.197061181068420410e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 -1.577316820621490479e-01 1.631055623292922974e-01 -1.609010249376296997e-01 2.197061181068420410e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -1.577316820621490479e-01 -1.631055623292922974e-01 1.609010249376296997e-01 2.197061181068420410e-01 -3.186965584754943848e-01 -1.577316820621490479e-01 -1.577316820621490479e-01 -1.577316820621490479e-01 -2.386005371809005737e-01 -8.536968380212783813e-02 -7.554333657026290894e-02 -1.249031499028205872e-01 -3.640931546688079834e-01 1.631055623292922974e-01 1.631055623292922974e-01 -1.631055623292922974e-01 -8.536968380212783813e-02 -2.386005371809005737e-01 -9.431815892457962036e-02 -1.471549421548843384e-01 -3.404921889305114746e-01 1.609010249376296997e-01 -1.609010249376296997e-01 1.609010249376296997e-01 -7.554351538419723511e-02 -9.431821107864379883e-02 -2.386005371809005737e-01 -1.348530501127243042e-01 -5.191101431846618652e-01 -2.197061181068420410e-01 2.197061181068420410e-01 2.197061181068420410e-01 -1.249035149812698364e-01 -1.471549868583679199e-01 -1.348533183336257935e-01 -2.386005371809005737e-01 

-5.048917531967163086e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.164907395839691162e-01 -3.634517788887023926e-01 -3.398822844028472900e-01 -5.177645683288574219e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.571593582630157471e-01 1.628565788269042969e-01 1.606270819902420044e-01 -2.191787064075469971e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 -1.571593582630157471e-01 1.628565788269042969e-01 -1.606270819902420044e-01 2.191787064075469971e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -1.571593582630157471e-01 -1.628565788269042969e-01 1.606270819902420044e-01 2.191787064075469971e-01 -3.164906799793243408e-01 -1.571593582630157471e-01 -1.571593582630157471e-01 -1.571593582630157471e-01 -2.386005371809005737e-01 -8.470088243484497070e-02 -7.493338733911514282e-02 -1.241994649171829224e-01 -3.634517490863800049e-01 1.628565788269042969e-01 1.628565788269042969e-01 -1.628565788269042969e-01 -8.470088988542556763e-02 -2.386005371809005737e-01 -9.426315128803253174e-02 -1.471628993749618530e-01 -3.398845493793487549e-01 1.606270819902420044e-01 -1.606270819902420044e-01 1.606270819902420044e-01 -7.493341714143753052e-02 -9.426317363977432251e-02 -2.386005371809005737e-01 -1.348674446344375610e-01 -5.180929303169250488e-01 -2.191787064075469971e-01 2.191787064075469971e-01 2.191787064075469971e-01 -1.241995617747306824e-01 -1.471629738807678223e-01 -1.348680555820465088e-01 -2.386005371809005737e-01 

