-2.781491726636886597e-03 -1.772432960569858551e-02 -3.062518686056137085e-02 

5.550906062126159668e-04 2.261016331613063812e-02 1.022017002105712891e-02 

6.616853177547454834e-03 9.411772713065147400e-03 2.187184989452362061e-03 

3.984093666076660156e-03 3.037912771105766296e-03 3.227338194847106934e-03 

2.599198371171951294e-03 -2.357098087668418884e-02 5.275845527648925781e-03 

5.605965852737426758e-04 -3.420561552047729492e-05 -2.374270558357238770e-02 

5.486086010932922363e-03 4.261564463376998901e-04 4.715420305728912354e-03 

4.241578280925750732e-03 -4.037229344248771667e-03 7.730491459369659424e-03 

1.768708229064941406e-03 -6.451517343521118164e-03 1.384584605693817139e-02 

2.989962697029113770e-03 -3.964934498071670532e-03 1.939974725246429443e-03 

-1.323393732309341431e-02 1.211764384061098099e-02 -1.742973923683166504e-03 

-2.105353772640228271e-02 -6.743261590600013733e-03 2.407374978065490723e-02 

3.424364328384399414e-02 7.808700203895568848e-03 1.266881823539733887e-03 

-6.721124053001403809e-03 1.226669922471046448e-02 -3.222107887268066406e-03 

-5.700968205928802490e-03 -3.214211761951446533e-02 2.177979052066802979e-02 

-2.179294824600219727e-05 1.175279449671506882e-02 -7.114231586456298828e-03 

-2.129033207893371582e-02 1.336065493524074554e-02 1.649531722068786621e-02 

2.222570031881332397e-02 -7.279798388481140137e-03 9.862691164016723633e-03 

2.348125353455543518e-02 4.962638020515441895e-03 2.058603614568710327e-02 

6.476715207099914551e-03 3.899727016687393188e-02 2.698032557964324951e-02 

8.420199155807495117e-03 -1.194078288972377777e-02 2.370939403772354126e-02 

-5.566671490669250488e-03 1.875312626361846924e-02 7.059708237648010254e-03 

3.382198512554168701e-03 -5.798339843750000000e-04 -1.223021000623703003e-02 

-2.509254962205886841e-02 1.483950763940811157e-04 5.380667746067047119e-03 

8.771672844886779785e-03 7.102042436599731445e-04 1.162596046924591064e-02 

-9.075999259948730469e-04 1.650528982281684875e-03 -6.751753389835357666e-03 

-1.548471301794052124e-02 2.715997770428657532e-02 2.387029677629470825e-02 

-2.836208790540695190e-02 7.501760497689247131e-03 -1.763615012168884277e-02 

-8.179254829883575439e-03 7.049892097711563110e-03 -1.971865445375442505e-02 

-2.431198954582214355e-02 -5.399364046752452850e-03 5.424335598945617676e-03 

1.693978905677795410e-03 2.015111967921257019e-04 -1.005147397518157959e-02 

1.348448544740676880e-02 -7.284047082066535950e-03 -1.951073110103607178e-02 

-7.650770246982574463e-03 3.023218363523483276e-03 3.308136761188507080e-02 

-1.168262958526611328e-02 1.248591579496860504e-02 5.779564380645751953e-04 

-4.509539157152175903e-02 4.013036191463470459e-02 -2.018684893846511841e-02 

