-5.048917531967163086e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -3.038965463638305664e-01 -1.759105920791625977e-01 1.258166879415512085e-01 -1.258372366428375244e-01 -2.386005371809005737e-01 -3.166984319686889648e-01 -9.218577295541763306e-02 -2.338330298662185669e-01 5.972921103239059448e-02 -8.185212314128875732e-02 -2.386005371809005737e-01 -2.765398919582366943e-01 1.237528324127197266e-01 8.480934053659439087e-02 1.777502596378326416e-01 -5.207667499780654907e-02 -7.205379754304885864e-02 -2.386005371809005737e-01 -3.125591874122619629e-01 1.387621909379959106e-01 -4.060278832912445068e-02 -2.109331935644149780e-01 -1.111644506454467773e-01 -9.227228909730911255e-02 -6.638921052217483521e-02 -2.386005371809005737e-01 

-5.048917531967163086e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -3.015504479408264160e-01 -1.746209114789962769e-01 1.248942762613296509e-01 -1.249146610498428345e-01 -2.386005371809005737e-01 -3.145438432693481445e-01 -9.154891967773437500e-02 -2.322176098823547363e-01 5.931657552719116211e-02 -8.185066282749176025e-02 -2.386005371809005737e-01 -2.743568718433380127e-01 1.228153556585311890e-01 8.416687697172164917e-02 1.764037311077117920e-01 -5.182052776217460632e-02 -7.176183909177780151e-02 -2.386005371809005737e-01 -3.101990222930908203e-01 1.377617418766021729e-01 -4.031005129218101501e-02 -2.094124108552932739e-01 -1.109284684062004089e-01 -9.205125272274017334e-02 -6.619375199079513550e-02 -2.386005371809005737e-01 

-5.048917531967163086e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -2.998908460140228271e-01 -1.737319976091384888e-01 1.242584958672523499e-01 -1.242787763476371765e-01 -2.386005371809005737e-01 -3.130827844142913818e-01 -9.111744165420532227e-02 -2.311231493949890137e-01 5.903701484203338623e-02 -8.185065537691116333e-02 -2.386005371809005737e-01 -2.727948129177093506e-01 1.221666634082794189e-01 8.372232317924499512e-02 1.754719913005828857e-01 -5.158509314060211182e-02 -7.149346172809600830e-02 -2.386005371809005737e-01 -3.085549175739288330e-01 1.370763629674911499e-01 -4.010950401425361633e-02 -2.083705663681030273e-01 -1.107255145907402039e-01 -9.186116605997085571e-02 -6.602568179368972778e-02 -2.386005371809005737e-01 

-5.048917531967163086e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -2.986449003219604492e-01 -1.730808019638061523e-01 1.237927377223968506e-01 -1.238129436969757080e-01 -2.386005371809005737e-01 -3.120274245738983154e-01 -9.080678224563598633e-02 -2.303351610898971558e-01 5.883572995662689209e-02 -8.185137063264846802e-02 -2.386005371809005737e-01 -2.716115713119506836e-01 1.216899603605270386e-01 8.339563012123107910e-02 1.747872978448867798e-01 -5.137220025062561035e-02 -7.125074416399002075e-02 -2.386005371809005737e-01 -3.073376119136810303e-01 1.365773081779479980e-01 -3.996347635984420776e-02 -2.076119333505630493e-01 -1.105486154556274414e-01 -9.169552475214004517e-02 -6.587926298379898071e-02 -2.386005371809005737e-01 

-5.048917531967163086e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -2.976505756378173828e-01 -1.725724786520004272e-01 1.234291642904281616e-01 -1.234493106603622437e-01 -2.386005371809005737e-01 -3.110970854759216309e-01 -9.060165286064147949e-02 -2.298148423433303833e-01 5.870282649993896484e-02 -8.185236155986785889e-02 -2.386005371809005737e-01 -2.706615626811981201e-01 1.213170364499092102e-01 8.314006030559539795e-02 1.742516458034515381e-01 -5.117848888039588928e-02 -7.102986425161361694e-02 -2.386005371809005737e-01 -3.063775002956390381e-01 1.361898481845855713e-01 -3.985010832548141479e-02 -2.070229798555374146e-01 -1.103906482458114624e-01 -9.154761582612991333e-02 -6.574852764606475830e-02 -2.386005371809005737e-01 

