-7.899454593658447266e+00 5.313315391540527344e+00 

-7.900859832763671875e+00 5.310234546661376953e+00 

-7.902110576629638672e+00 5.306820392608642578e+00 

-7.903224468231201172e+00 5.303351879119873047e+00 

-7.904240131378173828e+00 5.299867153167724609e+00 

-7.905183315277099609e+00 5.296374320983886719e+00 

-7.906025886535644531e+00 5.292923450469970703e+00 

-7.906811714172363281e+00 5.289612770080566406e+00 

-7.907538890838623047e+00 5.286351203918457031e+00 

-7.908200740814208984e+00 5.283162593841552734e+00 

