-8.234664916992187500e+00 5.008829116821289062e+00 

-8.233519554138183594e+00 4.997044086456298828e+00 

-8.232092857360839844e+00 4.982440471649169922e+00 

-8.230690956115722656e+00 4.968191146850585938e+00 

-8.229328155517578125e+00 4.954293251037597656e+00 

-8.227987289428710938e+00 4.940726757049560547e+00 

-8.226675987243652344e+00 4.927478790283203125e+00 

-8.225391387939453125e+00 4.914539337158203125e+00 

-8.224133491516113281e+00 4.901892662048339844e+00 

-8.222905158996582031e+00 4.889538288116455078e+00 

-8.138654708862304688e+00 5.508451938629150391e+00 

-8.137462615966796875e+00 5.497682094573974609e+00 

-8.136293411254882812e+00 5.487138271331787109e+00 

-8.135147094726562500e+00 5.476803779602050781e+00 

-8.134020805358886719e+00 5.466691017150878906e+00 

-8.132911682128906250e+00 5.456773757934570312e+00 

-8.131832122802734375e+00 5.447053909301757812e+00 

-8.130762100219726562e+00 5.437521457672119141e+00 

-8.129714965820312500e+00 5.428168296813964844e+00 

-8.128683090209960938e+00 5.418994426727294922e+00 

-8.320405960083007812e+00 6.578118801116943359e+00 

-8.319011688232421875e+00 6.564854145050048828e+00 

-8.317652702331542969e+00 6.551935195922851562e+00 

-8.316320419311523438e+00 6.539319038391113281e+00 

-8.315012931823730469e+00 6.527003765106201172e+00 

-8.313736915588378906e+00 6.514978885650634766e+00 

-8.312488555908203125e+00 6.503238677978515625e+00 

-8.311263084411621094e+00 6.491760730743408203e+00 

-8.310058593750000000e+00 6.480535507202148438e+00 

-8.308885574340820312e+00 6.469567775726318359e+00 

-8.352965354919433594e+00 5.506052017211914062e+00 

-8.352161407470703125e+00 5.498317241668701172e+00 

-8.351369857788085938e+00 5.490713596343994141e+00 

-8.350591659545898438e+00 5.483241081237792969e+00 

-8.349824905395507812e+00 5.475894927978515625e+00 

-8.349069595336914062e+00 5.468673706054687500e+00 

-8.348326683044433594e+00 5.461570262908935547e+00 

-8.347590446472167969e+00 5.454578876495361328e+00 

-8.346863746643066406e+00 5.447702407836914062e+00 

-8.346154212951660156e+00 5.440936088562011719e+00 

-7.760318279266357422e+00 2.725169181823730469e+00 

-7.760062217712402344e+00 2.722923517227172852e+00 

-7.759808540344238281e+00 2.720692634582519531e+00 

-7.759556293487548828e+00 2.718474864959716797e+00 

-7.759301662445068359e+00 2.716272354125976562e+00 

-7.759056568145751953e+00 2.714081287384033203e+00 

-7.758807659149169922e+00 2.711908340454101562e+00 

-7.758561134338378906e+00 2.709748506546020508e+00 

-7.758314609527587891e+00 2.707600831985473633e+00 

-7.758070468902587891e+00 2.705467224121093750e+00 

-8.282575607299804688e+00 4.874753475189208984e+00 

-8.281944274902343750e+00 4.868958950042724609e+00 

-8.281323432922363281e+00 4.863239765167236328e+00 

-8.280706405639648438e+00 4.857596397399902344e+00 

-8.280101776123046875e+00 4.852034568786621094e+00 

-8.279503822326660156e+00 4.846547603607177734e+00 

-8.278911590576171875e+00 4.841125488281250000e+00 

-8.278324127197265625e+00 4.835775852203369141e+00 

-8.277747154235839844e+00 4.830498218536376953e+00 

-8.277170181274414062e+00 4.825283050537109375e+00 

-8.281193733215332031e+00 6.779799461364746094e+00 

-8.280198097229003906e+00 6.771159648895263672e+00 

-8.279225349426269531e+00 6.762688636779785156e+00 

-8.278262138366699219e+00 6.754358291625976562e+00 

-8.277313232421875000e+00 6.746172428131103516e+00 

-8.276385307312011719e+00 6.738133430480957031e+00 

-8.275467872619628906e+00 6.730228424072265625e+00 

-8.274565696716308594e+00 6.722456932067871094e+00 

-8.273677825927734375e+00 6.714812755584716797e+00 

-8.272803306579589844e+00 6.707294940948486328e+00 

-8.526761054992675781e+00 7.973742008209228516e+00 

-8.525568008422851562e+00 7.961667537689208984e+00 

-8.524390220642089844e+00 7.949860572814941406e+00 

-8.523239135742187500e+00 7.938319206237792969e+00 

-8.522107124328613281e+00 7.927020072937011719e+00 

-8.521005630493164062e+00 7.915963172912597656e+00 

-8.519925117492675781e+00 7.905131340026855469e+00 

-8.518857002258300781e+00 7.894518852233886719e+00 

-8.517814636230468750e+00 7.884112834930419922e+00 

-8.516785621643066406e+00 7.873912334442138672e+00 

-8.338978767395019531e+00 8.064200401306152344e+00 

-8.337921142578125000e+00 8.054762840270996094e+00 

-8.336876869201660156e+00 8.045489311218261719e+00 

-8.335855484008789062e+00 8.036380767822265625e+00 

-8.334845542907714844e+00 8.027420043945312500e+00 

-8.333854675292968750e+00 8.018612861633300781e+00 

-8.332881927490234375e+00 8.009947776794433594e+00 

-8.331917762756347656e+00 8.001427650451660156e+00 

-8.330972671508789062e+00 7.993024826049804688e+00 

-8.330041885375976562e+00 7.984766006469726562e+00 

-8.455881118774414062e+00 7.069609642028808594e+00 

-8.455216407775878906e+00 7.063328742980957031e+00 

-8.454560279846191406e+00 7.057129859924316406e+00 

-8.453906059265136719e+00 7.051000595092773438e+00 

-8.453267097473144531e+00 7.044941902160644531e+00 

-8.452630996704101562e+00 7.038959503173828125e+00 

-8.452004432678222656e+00 7.033041477203369141e+00 

-8.451385498046875000e+00 7.027188777923583984e+00 

-8.450772285461425781e+00 7.021404266357421875e+00 

-8.450163841247558594e+00 7.015675544738769531e+00 

-8.324037551879882812e+00 5.906470775604248047e+00 

-8.323560714721679688e+00 5.902112960815429688e+00 

-8.323087692260742188e+00 5.897787570953369141e+00 

-8.322612762451171875e+00 5.893498420715332031e+00 

-8.322145462036132812e+00 5.889239788055419922e+00 

-8.321685791015625000e+00 5.885016441345214844e+00 

-8.321223258972167969e+00 5.880822658538818359e+00 

-8.320767402648925781e+00 5.876661300659179688e+00 

-8.320317268371582031e+00 5.872530460357666016e+00 

-8.319864273071289062e+00 5.868430137634277344e+00 

-7.894015312194824219e+00 5.257013320922851562e+00 

-7.893668174743652344e+00 5.254262924194335938e+00 

-7.893324375152587891e+00 5.251537799835205078e+00 

-7.892980575561523438e+00 5.248824596405029297e+00 

-7.892637729644775391e+00 5.246127128601074219e+00 

-7.892304897308349609e+00 5.243444919586181641e+00 

-7.891969203948974609e+00 5.240779876708984375e+00 

-7.891632080078125000e+00 5.238131999969482422e+00 

-7.891300201416015625e+00 5.235491752624511719e+00 

-7.890969276428222656e+00 5.232873916625976562e+00 

-7.890017509460449219e+00 5.497995853424072266e+00 

-7.889633655548095703e+00 5.494944572448730469e+00 

-7.889255046844482422e+00 5.491909980773925781e+00 

-7.888874530792236328e+00 5.488893508911132812e+00 

-7.888498306274414062e+00 5.485891342163085938e+00 

-7.888125419616699219e+00 5.482905864715576172e+00 

-7.887754917144775391e+00 5.479937076568603516e+00 

-7.887383460998535156e+00 5.476979732513427734e+00 

-7.887014389038085938e+00 5.474036693572998047e+00 

-7.886650085449218750e+00 5.471113204956054688e+00 

-7.945087432861328125e+00 3.526392698287963867e+00 

-7.944940567016601562e+00 3.525230646133422852e+00 

-7.944793701171875000e+00 3.524070024490356445e+00 

-7.944649219512939453e+00 3.522909164428710938e+00 

-7.944508552551269531e+00 3.521760463714599609e+00 

-7.944365501403808594e+00 3.520608425140380859e+00 

-7.944224357604980469e+00 3.519463777542114258e+00 

-7.944080829620361328e+00 3.518316030502319336e+00 

-7.943942070007324219e+00 3.517177820205688477e+00 

-7.943795680999755859e+00 3.516038417816162109e+00 

-8.227151870727539062e+00 5.223754405975341797e+00 

-8.226787567138671875e+00 5.220171928405761719e+00 

