3.339999914169311523e+00 3.339999914169311523e+00 3.339999914169311523e+00 3.339999914169311523e+00 3.339999914169311523e+00 

3.338037967681884766e+00 3.339032888412475586e+00 3.339032888412475586e+00 3.339032888412475586e+00 3.339032888412475586e+00 

3.335591793060302734e+00 3.337804555892944336e+00 3.337804555892944336e+00 3.337804555892944336e+00 3.337804555892944336e+00 

3.333181858062744141e+00 3.336588621139526367e+00 3.336588621139526367e+00 3.336588621139526367e+00 3.336588621139526367e+00 

3.330807209014892578e+00 3.335384845733642578e+00 3.335384845733642578e+00 3.335384845733642578e+00 3.335384845733642578e+00 

3.328466653823852539e+00 3.334192991256713867e+00 3.334192991256713867e+00 3.334192991256713867e+00 3.334192991256713867e+00 

3.326159238815307617e+00 3.333012580871582031e+00 3.333012580871582031e+00 3.333012580871582031e+00 3.333012580871582031e+00 

3.323883771896362305e+00 3.331843614578247070e+00 3.331843614578247070e+00 3.331843614578247070e+00 3.331843614578247070e+00 

3.321639537811279297e+00 3.330685615539550781e+00 3.330685615539550781e+00 3.330685615539550781e+00 3.330685615539550781e+00 

3.319425821304321289e+00 3.329538583755493164e+00 3.329538583755493164e+00 3.329538583755493164e+00 3.329538583755493164e+00 

3.317241668701171875e+00 3.328402042388916016e+00 3.328402042388916016e+00 3.328402042388916016e+00 3.328402042388916016e+00 

3.315228223800659180e+00 3.326982736587524414e+00 3.326982736587524414e+00 3.326982736587524414e+00 3.326982736587524414e+00 

3.313239574432373047e+00 3.325577020645141602e+00 3.325577020645141602e+00 3.325577020645141602e+00 3.325577020645141602e+00 

3.311275005340576172e+00 3.324184656143188477e+00 3.324184656143188477e+00 3.324184656143188477e+00 3.324184656143188477e+00 

3.309334039688110352e+00 3.322805643081665039e+00 3.322805643081665039e+00 3.322805643081665039e+00 3.322805643081665039e+00 

3.307415962219238281e+00 3.321439266204833984e+00 3.321439266204833984e+00 3.321439266204833984e+00 3.321439266204833984e+00 

3.305520296096801758e+00 3.320085525512695312e+00 3.320085525512695312e+00 3.320085525512695312e+00 3.320085525512695312e+00 

3.303646326065063477e+00 3.318744182586669922e+00 3.318744182586669922e+00 3.318744182586669922e+00 3.318744182586669922e+00 

3.301793575286865234e+00 3.317414999008178711e+00 3.317414999008178711e+00 3.317414999008178711e+00 3.317414999008178711e+00 

3.299961566925048828e+00 3.316097497940063477e+00 3.316097497940063477e+00 3.316097497940063477e+00 3.316097497940063477e+00 

3.298149824142456055e+00 3.314791679382324219e+00 3.314791679382324219e+00 3.314791679382324219e+00 3.314791679382324219e+00 

3.295686960220336914e+00 3.313190460205078125e+00 3.313190460205078125e+00 3.313190460205078125e+00 3.313190460205078125e+00 

3.293260097503662109e+00 3.311606645584106445e+00 3.311606645584106445e+00 3.311606645584106445e+00 3.311606645584106445e+00 

3.290868282318115234e+00 3.310039520263671875e+00 3.310039520263671875e+00 3.310039520263671875e+00 3.310039520263671875e+00 

3.288510322570800781e+00 3.308488845825195312e+00 3.308488845825195312e+00 3.308488845825195312e+00 3.308488845825195312e+00 

3.286185026168823242e+00 3.306954383850097656e+00 3.306954383850097656e+00 3.306954383850097656e+00 3.306954383850097656e+00 

3.283891677856445312e+00 3.305435419082641602e+00 3.305435419082641602e+00 3.305435419082641602e+00 3.305435419082641602e+00 

3.281629085540771484e+00 3.303931713104248047e+00 3.303931713104248047e+00 3.303931713104248047e+00 3.303931713104248047e+00 

3.279396533966064453e+00 3.302443027496337891e+00 3.302443027496337891e+00 3.302443027496337891e+00 3.302443027496337891e+00 

3.277192831039428711e+00 3.300968885421752930e+00 3.300968885421752930e+00 3.300968885421752930e+00 3.300968885421752930e+00 

3.275017499923706055e+00 3.299509048461914062e+00 3.299509048461914062e+00 3.299509048461914062e+00 3.299509048461914062e+00 

3.273249864578247070e+00 3.298434734344482422e+00 3.298434734344482422e+00 3.298434734344482422e+00 3.298434734344482422e+00 

3.271500349044799805e+00 3.297368288040161133e+00 3.297368288040161133e+00 3.297368288040161133e+00 3.297368288040161133e+00 

3.269768476486206055e+00 3.296309471130371094e+00 3.296309471130371094e+00 3.296309471130371094e+00 3.296309471130371094e+00 

3.268053770065307617e+00 3.295258283615112305e+00 3.295258283615112305e+00 3.295258283615112305e+00 3.295258283615112305e+00 

3.266355991363525391e+00 3.294214487075805664e+00 3.294214487075805664e+00 3.294214487075805664e+00 3.294214487075805664e+00 

3.264674663543701172e+00 3.293177843093872070e+00 3.293177843093872070e+00 3.293177843093872070e+00 3.293177843093872070e+00 

3.263009548187255859e+00 3.292148351669311523e+00 3.292148351669311523e+00 3.292148351669311523e+00 3.292148351669311523e+00 

3.261360168457031250e+00 3.291126012802124023e+00 3.291126012802124023e+00 3.291126012802124023e+00 3.291126012802124023e+00 

3.259726285934448242e+00 3.290110588073730469e+00 3.290110588073730469e+00 3.290110588073730469e+00 3.290110588073730469e+00 

3.258107662200927734e+00 3.289101839065551758e+00 3.289101839065551758e+00 3.289101839065551758e+00 3.289101839065551758e+00 

3.257523298263549805e+00 3.288523912429809570e+00 3.288523912429809570e+00 3.288523912429809570e+00 3.288523912429809570e+00 

3.256941080093383789e+00 3.287948131561279297e+00 3.287948131561279297e+00 3.287948131561279297e+00 3.287948131561279297e+00 

3.256361007690429688e+00 3.287374496459960938e+00 3.287374496459960938e+00 3.287374496459960938e+00 3.287374496459960938e+00 

3.255783081054687500e+00 3.286803007125854492e+00 3.286803007125854492e+00 3.286803007125854492e+00 3.286803007125854492e+00 

3.255207300186157227e+00 3.286233663558959961e+00 3.286233663558959961e+00 3.286233663558959961e+00 3.286233663558959961e+00 

3.254633426666259766e+00 3.285666465759277344e+00 3.285666465759277344e+00 3.285666465759277344e+00 3.285666465759277344e+00 

3.254061698913574219e+00 3.285101175308227539e+00 3.285101175308227539e+00 3.285101175308227539e+00 3.285101175308227539e+00 

3.253491878509521484e+00 3.284538030624389648e+00 3.284538030624389648e+00 3.284538030624389648e+00 3.284538030624389648e+00 

3.252924203872680664e+00 3.283976793289184570e+00 3.283976793289184570e+00 3.283976793289184570e+00 3.283976793289184570e+00 

3.252358436584472656e+00 3.283417701721191406e+00 3.283417701721191406e+00 3.283417701721191406e+00 3.283417701721191406e+00 

3.250901460647583008e+00 3.282558917999267578e+00 3.282558917999267578e+00 3.282558917999267578e+00 3.282558917999267578e+00 

3.249456405639648438e+00 3.281705379486083984e+00 3.281705379486083984e+00 3.281705379486083984e+00 3.281705379486083984e+00 

3.248022794723510742e+00 3.280856847763061523e+00 3.280856847763061523e+00 3.280856847763061523e+00 3.280856847763061523e+00 

3.246600389480590820e+00 3.280013084411621094e+00 3.280013084411621094e+00 3.280013084411621094e+00 3.280013084411621094e+00 

3.245189189910888672e+00 3.279174327850341797e+00 3.279174327850341797e+00 3.279174327850341797e+00 3.279174327850341797e+00 

3.243788957595825195e+00 3.278340339660644531e+00 3.278340339660644531e+00 3.278340339660644531e+00 3.278340339660644531e+00 

3.242399215698242188e+00 3.277510881423950195e+00 3.277510881423950195e+00 3.277510881423950195e+00 3.277510881423950195e+00 

3.241019964218139648e+00 3.276686191558837891e+00 3.276686191558837891e+00 3.276686191558837891e+00 3.276686191558837891e+00 

3.239651203155517578e+00 3.275866031646728516e+00 3.275866031646728516e+00 3.275866031646728516e+00 3.275866031646728516e+00 

3.238292455673217773e+00 3.275050401687622070e+00 3.275050401687622070e+00 3.275050401687622070e+00 3.275050401687622070e+00 

3.236370563507080078e+00 3.273605823516845703e+00 3.273605823516845703e+00 3.273605823516845703e+00 3.273605823516845703e+00 

3.234468698501586914e+00 3.272173881530761719e+00 3.272173881530761719e+00 3.272173881530761719e+00 3.272173881530761719e+00 

3.232586145401000977e+00 3.270754098892211914e+00 3.270754098892211914e+00 3.270754098892211914e+00 3.270754098892211914e+00 

3.230722427368164062e+00 3.269346475601196289e+00 3.269346475601196289e+00 3.269346475601196289e+00 3.269346475601196289e+00 

3.228877067565917969e+00 3.267950534820556641e+00 3.267950534820556641e+00 3.267950534820556641e+00 3.267950534820556641e+00 

3.227049589157104492e+00 3.266566276550292969e+00 3.266566276550292969e+00 3.266566276550292969e+00 3.266566276550292969e+00 

3.225239515304565430e+00 3.265193223953247070e+00 3.265193223953247070e+00 3.265193223953247070e+00 3.265193223953247070e+00 

