-5.048917531967163086e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -3.038965463638305664e-01 1.759105920791625977e-01 -1.258166879415512085e-01 1.258372366428375244e-01 -2.386005371809005737e-01 -3.166984319686889648e-01 9.218577295541763306e-02 2.338330298662185669e-01 -5.972921103239059448e-02 -8.185212314128875732e-02 -2.386005371809005737e-01 -2.765398919582366943e-01 -1.237528324127197266e-01 -8.480934053659439087e-02 -1.777502596378326416e-01 -5.207667499780654907e-02 -7.205379754304885864e-02 -2.386005371809005737e-01 -3.125591874122619629e-01 -1.387621909379959106e-01 4.060278832912445068e-02 2.109331935644149780e-01 -1.111644506454467773e-01 -9.227228909730911255e-02 -6.638921052217483521e-02 -2.386005371809005737e-01 

-5.048917531967163086e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -3.037450611591339111e-01 1.758797168731689453e-01 -1.257946044206619263e-01 1.258151382207870483e-01 -2.386005371809005737e-01 -3.167605698108673096e-01 9.219244122505187988e-02 2.338499426841735840e-01 -5.973353236913681030e-02 -8.190634846687316895e-02 -2.386005371809005737e-01 -2.763108015060424805e-01 -1.237187832593917847e-01 -8.478600531816482544e-02 -1.777013540267944336e-01 -5.190170183777809143e-02 -7.185436785221099854e-02 -2.386005371809005737e-01 -3.128538429737091064e-01 -1.388094574213027954e-01 4.061662033200263977e-02 2.110050469636917114e-01 -1.114542856812477112e-01 -9.254380315542221069e-02 -6.662932038307189941e-02 -2.386005371809005737e-01 

-5.048917531967163086e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -3.035976886749267578e-01 1.758493483066558838e-01 -1.257728934288024902e-01 1.257934272289276123e-01 -2.386005371809005737e-01 -3.168208897113800049e-01 9.219873696565628052e-02 2.338659018278121948e-01 -5.973760783672332764e-02 -8.195993304252624512e-02 -2.386005371809005737e-01 -2.760992050170898438e-01 -1.236870586872100830e-01 -8.476426452398300171e-02 -1.776557862758636475e-01 -5.174075067043304443e-02 -7.167090475559234619e-02 -2.386005371809005737e-01 -3.131253421306610107e-01 -1.388526707887649536e-01 4.062926396727561951e-02 2.110707312822341919e-01 -1.117226555943489075e-01 -9.279517829418182373e-02 -6.685158610343933105e-02 -2.386005371809005737e-01 

-5.048917531967163086e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -3.034571707248687744e-01 1.758204400539398193e-01 -1.257522106170654297e-01 1.257727444171905518e-01 -2.386005371809005737e-01 -3.168808221817016602e-01 9.220502525568008423e-02 2.338818460702896118e-01 -5.974168330430984497e-02 -8.201290667057037354e-02 -2.386005371809005737e-01 -2.759060263633728027e-01 -1.236581951379776001e-01 -8.474449068307876587e-02 -1.776143312454223633e-01 -5.159366875886917114e-02 -7.150323688983917236e-02 -2.386005371809005737e-01 -3.133775889873504639e-01 -1.388928294181823730e-01 4.064101725816726685e-02 2.111317962408065796e-01 -1.119720712304115295e-01 -9.302879124879837036e-02 -6.705812364816665649e-02 -2.386005371809005737e-01 

-5.048917531967163086e-01 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.943551748991012573e-01 -3.033229112625122070e-01 1.757930070161819458e-01 -1.257326006889343262e-01 1.257531195878982544e-01 -2.386005371809005737e-01 -3.169404566287994385e-01 9.221137315034866333e-02 2.338979542255401611e-01 -5.974579602479934692e-02 -8.206524699926376343e-02 -2.386005371809005737e-01 -2.757291495800018311e-01 -1.236318349838256836e-01 -8.472642302513122559e-02 -1.775764673948287964e-01 -5.145864188671112061e-02 -7.134929299354553223e-02 -2.386005371809005737e-01 -3.136130273342132568e-01 -1.389303058385848999e-01 4.065198078751564026e-02 2.111887484788894653e-01 -1.122046932578086853e-01 -9.324664622545242310e-02 -6.725069135427474976e-02 -2.386005371809005737e-01 

