-5.764961969707407125e-03 -1.862897615321527749e-03 -5.514965290025063138e-03 
5.130899786235886689e-03 -2.866064794745134918e-03 1.199096843949746041e-02 
-1.534996323841250621e-02 -1.774307230515793227e-02 -1.105860926087572083e-02 
-5.587787567971415001e-03 1.724787513092253602e-02 2.046397801404950187e-02 
1.021876969866768181e-02 1.845926500029315340e-02 3.578991587491659604e-02 
-1.059284671315431289e-02 -1.212348627190417728e-02 -7.737099901981309841e-03 
-1.485639135376644326e-03 -1.421582093477795523e-02 -1.163366291875309738e-02 
8.322568830862117628e-05 -6.756567651059561946e-04 4.437622784496737111e-03 
-1.006344374161178418e-02 6.896961216224500174e-04 -1.206094119962091565e-02 
-6.454981181127420614e-03 -4.653337919079008657e-03 1.367206194021475252e-03 
-6.502527500455199116e-03 1.069756838953407098e-02 9.710644227286263641e-03 
1.199960172328778593e-02 5.002435422902399252e-03 1.460230486694184815e-02 
6.905069554088941186e-03 2.623103008146806039e-02 -1.938595874532877961e-02 
-1.741203636849879277e-02 -2.158902448285052178e-02 -1.944519817711530540e-02 
4.538436224454791418e-03 -1.602201824115735002e-02 7.725478958073392355e-03 
2.688685054405302866e-03 -6.401676065661814768e-04 -4.160261649914093196e-03 
1.838638434433595772e-02 3.094417011089189377e-03 -2.157764874603729233e-03 
1.954343235154298863e-02 -2.425865406740131125e-02 -7.089825029039605042e-03 
1.576489873192525593e-03 9.786302906248257188e-05 1.447411495041788648e-02 
-3.823078628234327994e-03 -3.167358556426766968e-03 4.170230313273207146e-02 
-4.469054136739870897e-02 -1.572148439256574465e-02 -2.016430247276466275e-02 
-2.996994549893629289e-02 -3.353899325495695856e-04 7.996220600746591425e-03 
-1.645915438416790250e-03 1.175296166083050244e-03 1.530400204535120948e-02 
-2.623909551567260579e-02 2.438090658260510385e-02 -1.286139127529933521e-02 
-3.789476947891452785e-03 -1.663607627599459834e-02 5.747159563004946431e-03 
-4.339225125389062354e-03 1.868630072913293055e-02 5.723549342164825637e-04 
6.974873125427619169e-03 1.671676886165323825e-02 -2.682456347699699317e-02 
7.959055814240351828e-03 -5.026501237323920124e-03 3.111362208025953563e-02 
-1.163395658760217610e-02 -2.199441791086702291e-02 -3.050151225924660828e-02 
4.500051040558967347e-03 -1.666125159461501887e-02 1.609848642798304003e-02 
2.169730903917258674e-03 -6.138919370280234919e-03 -5.101963428096781272e-03 
2.971246999822790835e-03 4.764765398373492847e-03 -2.795369700295265158e-03 
1.672370871465952286e-02 5.358998455974857064e-03 -2.030541697102694609e-02 
-6.104094878304315575e-04 1.607431817215589781e-02 6.835655948520612257e-03 
-3.973834790298932940e-03 1.382173878948586565e-02 -2.596747643403624767e-02 
9.926879638512593057e-03 -9.812453441884014249e-03 5.637177170897202799e-03 
-3.241477521460853217e-04 -1.265468546199715119e-02 -1.191045378464578725e-02 
-9.820908198127170641e-03 9.726605561693081950e-03 -5.428203162205907928e-03 
7.062794681753602200e-04 -1.674949132067948820e-03 3.894995613573870585e-03 
-2.114864995092270022e-03 -1.019442222008771354e-05 3.224940683133510622e-03 
1.637804057610344963e-02 1.912004366795230434e-02 5.194713344224076434e-03 
9.116367729213200460e-03 -9.578923785797881230e-03 -1.057281697526499947e-02 
-4.590865865587712147e-05 2.189087153401074980e-03 -1.356688965809003944e-02 
-2.398508663834937257e-02 -9.724360377549754950e-03 -7.086828406428307553e-03 
-1.165643858682209946e-02 9.494362491309228658e-03 4.088781796450632888e-02 
-2.981218254020023481e-02 -2.530784119349998532e-03 -9.949603040006915755e-03 
-1.786979339774270870e-02 -6.328035308089223487e-04 -1.830575088153312338e-02 
-1.275442702924851554e-02 2.724826428390482447e-03 4.312751924169713064e-03 
4.527689965699653596e-03 1.976666375066422551e-02 1.656306490951428567e-02 
7.930038028656414412e-03 2.966515567257625718e-02 3.718873372743257411e-03 
